"05/15/2024 04:32:12 pm","-102"
"05/15/2024 04:32:33 am","-88"
"05/15/2024 04:32:59 pm","-100"
"05/15/2024 04:33:34 am","-88"
"05/15/2024 04:34:01 pm","-102"
"05/15/2024 04:34:36 am","-89"
"05/15/2024 04:35:09 pm","-102"
"05/15/2024 04:36:04 pm","-101"
"05/15/2024 04:36:39 am","-90"
"05/15/2024 04:37:06 pm","-102"
"05/15/2024 04:37:47 am","-89"
"05/15/2024 04:38:14 pm","-102"
"05/15/2024 04:38:42 am","-89"
"05/15/2024 04:39:09 pm","-100"
"05/15/2024 04:39:43 am","-88"
"05/15/2024 04:40:17 pm","-102"
"05/15/2024 04:40:45 am","-89"
"05/15/2024 04:41:47 am","-89"
"05/15/2024 04:42:13 pm","-102"
"05/15/2024 04:42:48 am","-88"
"05/15/2024 04:43:22 pm","-100"
"05/15/2024 04:43:50 am","-87"
"05/15/2024 04:44:51 am","-87"
"05/15/2024 04:45:18 pm","-97"
"05/15/2024 04:45:53 am","-88"
"05/15/2024 04:46:20 pm","-105"
"05/15/2024 04:46:55 am","-88"
"05/15/2024 04:47:21 pm","-101"
"05/15/2024 04:47:56 am","-88"
"05/15/2024 04:48:30 pm","-97"
"05/15/2024 04:49:05 am","-88"
"05/15/2024 04:49:24 pm","-99"
"05/15/2024 04:49:59 am","-89"
"05/15/2024 04:50:26 pm","-101"
"05/15/2024 04:51:01 am","-88"
"05/15/2024 04:51:27 pm","-99"
"05/15/2024 04:53:04 am","-89"
"05/15/2024 04:53:31 pm","-103"
"05/15/2024 04:54:06 am","-88"
"05/15/2024 04:54:32 pm","-101"
"05/15/2024 04:55:07 am","-90"
"05/15/2024 04:55:34 pm","-101"
"05/15/2024 04:56:09 am","-87"
"05/15/2024 04:56:42 pm","-105"
"05/15/2024 04:57:10 am","-87"
"05/15/2024 04:57:37 pm","-105"
"05/15/2024 04:58:12 am","-88"
"05/15/2024 04:58:38 pm","-106"
"05/15/2024 04:59:47 pm","-105"
"05/15/2024 05:00:15 am","-88"
"05/15/2024 05:00:42 pm","-106"
"05/15/2024 05:01:17 am","-88"
"05/15/2024 05:01:50 pm","-103"
"05/15/2024 05:02:18 am","-87"
"05/15/2024 05:02:45 pm","-101"
"05/15/2024 05:03:20 am","-88"
"05/15/2024 05:03:46 pm","-102"
"05/15/2024 05:04:21 am","-89"
"05/15/2024 05:04:48 pm","-102"
"05/15/2024 05:05:23 am","-87"
"05/15/2024 05:06:31 am","-89"
"05/15/2024 05:07:26 am","-90"
"05/15/2024 05:08:00 pm","-99"
"05/15/2024 05:08:28 am","-88"
"05/15/2024 05:08:54 pm","-101"
"05/15/2024 05:09:29 am","-89"
"05/15/2024 05:10:31 am","-91"
"05/15/2024 05:10:57 pm","-99"
"05/15/2024 05:11:39 am","-87"
"05/15/2024 05:11:59 pm","-100"
"05/15/2024 05:12:34 am","-88"
"05/15/2024 05:13:08 pm","-100"
"05/15/2024 05:13:42 am","-87"
"05/15/2024 05:14:09 pm","-89"
"05/15/2024 05:14:37 am","-89"
"05/15/2024 05:15:04 pm","-100"
"05/15/2024 05:15:39 am","-89"
"05/15/2024 05:16:12 pm","-101"
"05/15/2024 05:16:40 am","-88"
"05/15/2024 05:17:14 pm","-100"
"05/15/2024 05:17:49 am","-85"
"05/15/2024 05:18:08 pm","-105"
"05/15/2024 05:18:43 am","-88"
"05/15/2024 05:19:10 pm","-102"
"05/15/2024 05:19:45 am","-88"
"05/15/2024 05:20:11 pm","-97"
"05/15/2024 05:21:13 pm","-103"
"05/15/2024 05:21:48 am","-88"
"05/15/2024 05:22:15 pm","-101"
"05/15/2024 05:22:49 am","-88"
"05/15/2024 05:23:16 pm","-100"
"05/15/2024 05:23:51 am","-91"
"05/15/2024 05:24:25 pm","-93"
"05/15/2024 05:24:53 am","-86"
"05/15/2024 05:25:26 pm","-100"
"05/15/2024 05:26:01 am","-89"
"05/15/2024 05:26:21 pm","-102"
"05/15/2024 05:26:56 am","-87"
"05/15/2024 05:27:57 am","-88"
"05/15/2024 05:28:31 pm","-97"
"05/15/2024 05:28:59 am","-88"
"05/15/2024 05:29:26 pm","-97"
"05/15/2024 05:30:01 am","-89"
"05/15/2024 05:30:27 pm","-89"
"05/15/2024 05:31:02 am","-88"
"05/15/2024 05:31:29 pm","-101"
"05/15/2024 05:32:11 am","-89"
"05/15/2024 05:32:30 pm","-101"
"05/15/2024 05:33:05 am","-88"
"05/15/2024 05:34:07 am","-88"
"05/15/2024 05:35:08 am","-87"
"05/15/2024 05:35:31 pm","-96"
"05/15/2024 05:36:10 am","-90"
"05/15/2024 05:36:31 pm","-105"
"05/15/2024 05:37:12 am","-89"
"05/15/2024 05:37:33 pm","-100"
"05/15/2024 05:38:13 am","-88"
"05/15/2024 05:38:34 pm","-99"
"05/15/2024 05:39:15 am","-88"
"05/15/2024 05:39:36 pm","-101"
"05/15/2024 05:40:16 am","-86"
"05/15/2024 05:41:25 am","-86"
"05/15/2024 05:41:39 pm","-101"
"05/15/2024 05:42:26 am","-89"
"05/15/2024 05:43:21 am","-88"
"05/15/2024 05:43:42 pm","-101"
"05/15/2024 05:44:30 am","-88"
"05/15/2024 05:44:44 pm","-95"
"05/15/2024 05:45:31 am","-89"
"05/15/2024 05:45:45 pm","-99"
"05/15/2024 05:46:26 am","-89"
"05/15/2024 05:46:47 pm","-99"
"05/15/2024 05:47:27 am","-88"
"05/15/2024 05:48:29 am","-88"
"05/15/2024 05:48:50 pm","-101"
"05/15/2024 05:49:30 am","-88"
"05/15/2024 05:49:52 pm","-93"
"05/15/2024 05:50:39 am","-86"
"05/15/2024 05:50:54 pm","-99"
"05/15/2024 05:51:34 am","-88"
"05/15/2024 05:51:55 pm","-100"
"05/15/2024 05:52:35 am","-88"
"05/15/2024 05:52:57 pm","-101"
"05/15/2024 05:53:37 am","-89"
"05/15/2024 05:53:58 pm","-97"
"05/15/2024 05:54:38 am","-89"
"05/15/2024 05:55:40 am","-88"
"05/15/2024 05:56:41 am","-88"
"05/15/2024 05:57:03 pm","-97"
"05/15/2024 05:57:43 am","-88"
"05/15/2024 05:58:05 pm","-101"
"05/15/2024 05:58:45 am","-88"
"05/15/2024 05:59:06 pm","-99"
"05/15/2024 05:59:46 am","-86"
"05/15/2024 06:00:08 pm","-98"
"05/15/2024 06:00:48 am","-90"
"05/15/2024 06:01:56 am","-88"
"05/15/2024 06:02:11 pm","-100"
"05/15/2024 06:02:58 am","-89"
"05/15/2024 06:03:12 pm","-100"
"05/15/2024 06:03:52 am","-86"
"05/15/2024 06:04:15 pm","-97"
"05/15/2024 06:05:01 am","-89"
"05/15/2024 06:05:23 pm","-97"
"05/15/2024 06:05:56 am","-87"
"05/15/2024 06:06:17 pm","-91"
"05/15/2024 06:07:04 am","-89"
"05/15/2024 06:07:19 pm","-99"
"05/15/2024 06:07:59 am","-89"
"05/15/2024 06:08:27 pm","-93"
"05/15/2024 06:09:00 am","-88"
"05/15/2024 06:09:29 pm","-99"
"05/15/2024 06:10:02 am","-88"
"05/15/2024 06:10:23 pm","-101"
"05/15/2024 06:11:11 am","-89"
"05/15/2024 06:11:25 pm","-99"
"05/15/2024 06:12:05 am","-87"
"05/15/2024 06:12:26 pm","-99"
"05/15/2024 06:13:14 am","-87"
"05/15/2024 06:13:28 pm","-97"
"05/15/2024 06:14:08 am","-89"
"05/15/2024 06:14:37 pm","-97"
"05/15/2024 06:15:10 am","-89"
"05/15/2024 06:15:31 pm","-98"
"05/15/2024 06:16:11 am","-86"
"05/15/2024 06:16:33 pm","-99"
"05/15/2024 06:17:13 am","-89"
"05/15/2024 06:18:14 am","-86"
"05/15/2024 06:18:36 pm","-100"
"05/15/2024 06:19:16 am","-87"
"05/15/2024 06:19:37 pm","-99"
"05/15/2024 06:20:18 am","-86"
"05/15/2024 06:20:46 pm","-101"
"05/15/2024 06:21:19 am","-89"
"05/15/2024 06:21:41 pm","-97"
"05/15/2024 06:22:28 am","-87"
"05/15/2024 06:22:49 pm","-101"
"05/15/2024 06:23:22 am","-88"
"05/15/2024 06:24:24 am","-88"
"05/15/2024 06:24:52 pm","-99"
"05/15/2024 06:25:32 am","-89"
"05/15/2024 06:25:47 pm","-100"
"05/15/2024 06:26:34 am","-88"
"05/15/2024 06:26:48 pm","-99"
"05/15/2024 06:28:30 am","-87"
"05/15/2024 06:28:52 pm","-97"
"05/15/2024 06:29:32 am","-88"
"05/15/2024 06:29:53 pm","-99"
"05/15/2024 06:30:40 am","-90"
"05/15/2024 06:30:55 pm","-93"
"05/15/2024 06:31:35 am","-86"
"05/15/2024 06:31:56 pm","-99"
"05/15/2024 06:32:36 am","-87"
"05/15/2024 06:32:58 pm","-97"
"05/15/2024 06:33:45 am","-91"
"05/15/2024 06:34:07 pm","-98"
"05/15/2024 06:34:40 am","-89"
"05/15/2024 06:35:01 pm","-101"
"05/15/2024 06:35:41 am","-88"
"05/15/2024 06:36:03 pm","-96"
"05/15/2024 06:36:43 am","-88"
"05/15/2024 06:37:04 pm","-99"
"05/15/2024 06:37:44 am","-88"
"05/15/2024 06:38:06 pm","-99"
"05/15/2024 06:38:46 am","-87"
"05/15/2024 06:39:14 pm","-97"
"05/15/2024 06:39:55 am","-90"
"05/15/2024 06:40:16 pm","-98"
"05/15/2024 06:40:49 am","-87"
"05/15/2024 06:41:18 pm","-99"
"05/15/2024 06:41:50 am","-89"
"05/15/2024 06:42:12 pm","-101"
"05/15/2024 06:42:52 am","-88"
"05/15/2024 06:43:14 pm","-100"
"05/15/2024 06:43:54 am","-89"
"05/15/2024 06:44:22 pm","-100"
"05/15/2024 06:44:55 am","-89"
"05/15/2024 06:45:17 pm","-100"
"05/15/2024 06:45:57 am","-88"
"05/15/2024 06:47:05 am","-87"
"05/15/2024 06:47:20 pm","-101"
"05/15/2024 06:48:07 am","-89"
"05/15/2024 06:48:22 pm","-101"
"05/15/2024 06:49:02 am","-88"
"05/15/2024 06:49:30 pm","-99"
"05/15/2024 06:50:10 am","-89"
"05/15/2024 06:50:25 pm","-102"
"05/15/2024 06:51:05 am","-88"
"05/15/2024 06:51:26 pm","-100"
"05/15/2024 06:52:06 am","-89"
"05/15/2024 06:53:08 am","-88"
"05/15/2024 06:53:29 pm","-101"
"05/15/2024 06:54:09 am","-89"
"05/15/2024 06:54:31 pm","-99"
"05/15/2024 06:55:18 am","-89"
"05/15/2024 06:55:33 pm","-92"
"05/15/2024 06:56:13 am","-88"
"05/15/2024 06:56:34 pm","-102"
"05/15/2024 06:57:14 am","-90"
"05/15/2024 06:57:36 pm","-101"
"05/15/2024 06:58:16 am","-91"
"05/15/2024 06:58:37 pm","-99"
"05/15/2024 06:59:17 am","-87"
"05/15/2024 07:00:26 am","-90"
"05/15/2024 07:00:47 pm","-99"
"05/15/2024 07:01:20 am","-90"
"05/15/2024 07:01:42 pm","-94"
"05/15/2024 07:02:22 am","-88"
"05/15/2024 07:03:24 am","-88"
"05/15/2024 07:03:52 pm","-99"
"05/15/2024 07:04:25 am","-90"
"05/15/2024 07:04:54 pm","-99"
"05/15/2024 07:05:27 am","-88"
"05/15/2024 07:05:55 pm","-101"
"05/15/2024 07:06:28 am","-90"
"05/15/2024 07:06:50 pm","-94"
"05/15/2024 07:07:30 am","-87"
"05/15/2024 07:07:51 pm","-99"
